,event,trackID,energy,length,numb_of_voxels,numb_of_hits,numb_of_tracks,x_min,y_min,z_min,r_min,x_max,y_max,z_max,r_max,x_ave,y_ave,z_ave,r_ave,extreme1_x,extreme1_y,extreme1_z,extreme2_x,extreme2_y,extreme2_z,blob1_x,blob1_y,blob1_z,blob2_x,blob2_y,blob2_z,eblob1,eblob2,ovlp_blob_energy,vox_size_x,vox_size_y,vox_size_z,PORT
8543,2720078,0,1.5974593549427945,136.06286818288623,53,7997,1,294.675,-57.32499999999999,564.777215625,295.47108361056246,352.675,52.67500000000001,645.9094687500001,355.57560553277557,331.09568664017263,-4.034598215054406,604.8889919053236,332.8430986396668,345.4250000000023,-50.45000000000261,625.6264054687515,345.4250000000023,45.80000000000263,571.5382367187476,342.97859447593834,-48.1108579752171,622.0900820659494,342.00625365519863,42.0978458883772,570.7961116030959,0.5760597165795668,0.2577425313354982,0.0,14.500000000001478,13.750000000000753,13.522042187501029,1a
8613,2720126,0,1.5940945108814542,94.22219868956473,51,7773,1,-162.325,4.675000000000011,234.08987109375002,94.80301287406428,-93.32499999999999,84.67500000000001,302.51576250000005,167.58941270259288,-114.88884290147531,41.18954549685965,263.78606405119586,123.65936144502298,-114.0249999999988,78.00833333333584,268.30281679687505,-100.22499999999759,11.341666666664178,268.30281679687505,-102.84409075571506,13.914287202933828,266.8333022621518,-112.1296265549792,77.4352369627112,269.69461761267024,0.5675652159859639,0.08660782872917859,0.0,13.800000000001205,13.333333333334332,13.685178281251211,1a
8762,2720234,0,1.6010346947789749,391.1723254235208,84,8647,2,63.67500000000001,89.67500000000001,425.95779843750006,121.54859624857872,135.675,205.675,633.314784375,228.5295631860351,97.76630385384733,166.42003108335655,550.0099930797577,193.87017052411815,70.61250000000189,199.175,626.0867476562529,113.98750000000263,199.175,438.1577929687491,76.64707684939076,197.35064300064346,622.7850892493123,110.66054579933945,194.85924762010657,434.9068879147488,0.24828475861631968,0.11844260704223711,0.0,14.458333333333599,14.600000000000406,14.456073437500265,1a
8865,2720332,0,1.6038245339531618,313.3131652906028,83,7798,1,11.675000000000011,94.67500000000001,359.8912406250001,96.1322591537305,222.675,158.675,466.4186625000001,269.4243145115155,83.39316490553009,114.18317336723139,413.4349002708476,147.76147156165322,18.708333333330547,101.07499999999762,393.1810599609364,215.6416666666695,152.27500000000242,459.7606986328152,17.869504957310436,104.88618927033849,397.6277484374999,214.4741425038492,152.22234280578036,460.7445405551438,0.3342315359885916,0.05726316023187494,0.0,14.06666666666707,12.800000000001205,13.315927734375748,1a
8986,2720434,0,1.5044609982261041,228.83596515572518,68,8039,1,146.675,175.675,343.1311734375,292.2226227553233,264.675,340.675,440.1779156250001,381.06706922797724,191.78026491828848,280.14760545567816,390.462944330368,343.3799942900926,183.54999999999887,333.17500000000274,377.79072421874923,242.5500000000019,183.17499999999728,391.65454453125005,178.8818859479071,329.22105605122607,379.6428204357638,243.2535431734953,186.89286127695317,393.2059082972589,0.4136626637460401,0.10516797181870123,0.0,14.750000000000739,15.00000000000054,13.863820312500877,1a
9628,5800222,0,1.5668226845763131,169.72355151618095,58,7598,1,-231.325,-168.325,672.8521406250001,155.87899553820583,-125.32499999999999,-88.32499999999999,760.5251718750001,268.50653856098177,-181.67337229694292,-129.98794697791942,711.0605979319735,224.0652005510084,-158.44999999999888,-148.3250000000015,694.7703984374987,-131.94999999999737,-94.99166666666416,738.6069140625016,-162.83675646555372,-151.14802736396948,689.3586826809027,-131.50531594069523,-95.70988281464774,740.789155315503,0.3326750809703856,0.06025898171938287,0.0,13.250000000000739,13.333333333334338,14.612171875000968,1a
9878,5800410,0,1.5676538569533343,134.74901977177956,48,7941,2,-180.325,-94.32499999999999,749.5503093750001,115.44787243600463,-115.32499999999999,0.6750000000000114,815.0495062500001,182.09300165025562,-147.19308372035985,-40.10615187807503,781.4624522008093,155.2211658263288,-127.82500000000037,-87.3875000000026,808.0125666666695,-112.82499999999962,-4.13749999999812,779.8648083333348,-131.74876489418364,-86.79090180531487,807.3378396758723,-118.32001558015783,-6.634449383335594,777.5347781250002,0.29885342935635023,0.10840543638035705,0.0,15.000000000000739,13.875000000000753,14.073879166667325,1a
10052,5800538,0,1.5914159891441486,312.03955899209495,66,5028,2,-77.32499999999999,-153.325,991.9689937500001,74.05275990805472,110.67500000000001,-47.32499999999999,1088.9617593750002,156.6057510118961,-18.257389849041168,-86.56537688282093,1054.4478963744564,105.67004960963529,-70.09423076923352,-53.94999999999737,1082.0337046875027,103.44423076923356,-67.19999999999811,998.8970484374975,-69.9117376446501,-55.74665434157388,1079.6928413441417,102.21967642358833,-71.75344301177383,997.5182485148848,0.48448003602572814,0.14938113242765053,0.0,14.461538461538922,13.250000000000739,13.85610937500087,1a
10317,2020044,0,1.6533362698578973,380.3108202303199,86,8073,1,-45.32499999999999,-234.325,806.0412937500001,103.37195581974832,28.67500000000001,-102.32499999999999,1076.4912375000001,238.29658253949006,-6.359533124563283,-187.96070874548317,975.37315297847,188.80169915750187,-37.925000000002385,-226.99166666666935,1069.3741337171082,-8.324999999999987,-138.9916666666653,813.1583975328922,-35.34122949284927,-227.4362820514805,1067.0397590398798,-3.2274698315216894,-140.78725463021047,815.8237602119855,0.48828169436791835,0.22415532329386198,0.0,14.800000000001198,14.66666666666734,14.234207565789802,1a
10321,2020048,0,1.523249891902808,412.3975091321977,81,8088,1,187.675,-309.325,510.18495937500006,268.569658096368,320.675,-8.324999999999989,597.5301937500001,380.4690016939619,259.5927716180721,-172.09354407591368,542.2180666815856,327.26585570938295,224.6194444444431,-302.1583333333362,590.2514242187526,268.95277777777846,-15.491666666663782,561.1363460937505,273.8760834931946,-17.973126003967167,557.0262898145849,220.86727238902736,-300.85656301355436,591.0305411546434,0.19108141227685824,0.1430948108075603,0.0,14.777777777778454,14.333333333333599,14.557539062501007,1a
10569,2020254,0,1.594788623035778,182.37225410154707,70,6917,1,0.6750000000000114,35.67500000000001,337.89918750000004,41.615036345052026,92.67500000000001,119.67500000000001,466.3936593750001,131.0857019281661,24.450149735999112,72.30984976441421,387.4194525759558,77.67191368771245,20.603571428569726,42.67499999999751,373.5920963541654,87.03214285714543,84.67500000000051,459.2550776041694,18.19000433844339,46.02218657324924,378.6628453125001,85.04567568535919,84.52761173830534,459.21564284190737,0.5516388841750621,0.08755731346662157,0.0,13.285714285715143,14.000000000001002,14.277163541667335,1a
10621,2020298,0,1.5511541572980072,295.8214026396098,78,8401,1,-99.32499999999999,235.675,809.3558156250001,236.33685969395464,38.67500000000001,389.675,988.4218968750001,395.11259313011016,-39.71552091137878,348.4338986006642,861.7205307372788,352.9818472589622,-92.42500000000268,368.67500000000217,816.8169023437474,17.975000000002105,242.67499999999728,980.9608101562528,-90.30072806722195,368.3047786072178,820.401920338344,17.820404246800752,242.7653667866774,981.4338719724228,0.5059370902719169,0.11292360202476334,0.0,13.800000000000594,14.00000000000054,14.922173437500533,1a
10623,2020302,0,1.6768217512176555,294.90498826145745,74,7298,1,101.67500000000001,65.67500000000001,60.668392968750005,187.12191547223966,282.675,243.675,129.444065625,295.0847526559107,199.3971703258673,125.64466148549718,102.0638896577507,247.95318382336848,122.5596153846131,236.2583333333361,81.30109476562382,275.71346153846434,73.09166666666394,108.81136382812622,272.37974699716204,75.23184717683898,107.07039013495029,116.5356549530212,236.1053003199799,77.70950312645374,0.6463735500781331,0.03456051945127111,0.0,13.923076923077389,14.83333333333384,13.755134531251201,1a
10645,2020330,0,1.5278292566548368,228.70989316711328,66,7916,1,-171.325,49.67500000000001,122.70892265625002,112.5600339818712,-52.32499999999999,182.675,188.20496953125001,203.66605325875983,-117.4526866824725,103.56701902577628,155.03000591700487,160.48035876374212,-89.51249999999888,86.61944444444313,155.45694609375002,-59.76249999999737,175.2861111111138,181.6553648437524,-91.92673439655486,83.87323691810457,154.69609554176685,-59.258422493727934,177.1456838303267,186.64982792626466,0.4621119425967189,0.059648282185416866,0.0,14.875000000000739,14.77777777777844,13.099209375001195,1a
10747,2020414,0,1.5919592193138064,306.76574435217645,64,8503,1,89.67500000000001,-255.325,112.47870703125001,188.27721914772377,214.675,-29.32499999999999,243.81577500000003,271.9666546656042,128.35464260048056,-189.26342174772876,160.89066957220754,237.44857029103088,96.6194444444418,-248.26250000000283,119.775210807289,207.73055555555825,-36.38749999999717,236.51927122396106,99.88700034620418,-242.927908218067,116.34977501105367,207.85079679820882,-38.4514437554018,240.00518077076669,0.5275891055460827,0.08957420824010445,0.0,13.888888888889554,14.12500000000037,14.593007552084003,1a
10799,2020450,0,1.5994053497001062,159.12992139951393,59,8846,1,210.675,204.675,436.4481515625001,303.02864757312966,270.675,320.675,511.4739984375001,410.7487203266737,240.45006728489224,255.43116302592153,470.4585434696212,351.3651349260581,218.17499999999774,211.92499999999737,455.2046132812485,218.17499999999774,255.42499999999964,505.2218445312526,222.9424862521834,213.94607735365955,453.01775710879247,220.76617327400618,257.08511895586287,503.3239098838853,0.3654012505896109,0.30867102696849613,0.0,15.000000000001506,14.500000000000739,12.504307812500997,1a
10808,2020462,0,1.6986761468552924,298.44700397619295,71,7931,1,-164.325,-70.32499999999999,126.13745156250002,32.36296108207653,46.67500000000001,29.67500000000001,197.56009218750003,165.88207030899991,-81.49620805570198,-18.1237082209549,164.6481074831685,103.44118074689332,-157.29166666666947,22.532142857145438,176.1333000000012,39.64166666666949,-34.61071428571513,190.41782812500242,-154.6096346525862,21.030442643925934,173.20939864271392,41.281664221685844,-30.710562626922805,190.6039378263677,0.49865513529294225,0.025320515261258628,0.0,14.06666666666706,14.285714285715144,14.284528125001202,1a
10962,2020586,0,1.6054488133913531,315.24212812382206,73,7936,1,142.675,-130.325,339.31918125000004,143.84700639916008,225.675,18.67500000000001,454.7665828125001,243.93290317216332,175.37631373986645,-44.87120715789519,398.7740006584875,184.22416811616804,149.59166666666417,-3.6749999999978797,433.12019501953324,218.75833333333586,11.225000000002716,360.96556904296693,153.47558267648583,-7.433606563364044,430.0162202849393,217.23371256269502,12.433600666880988,362.7316369550562,0.3785969441095068,0.12429705724537866,0.0,13.833333333334338,14.900000000000603,14.43092519531325,1a
10972,2020596,0,1.5883118417088529,269.83270763673085,73,8312,1,-23.32499999999999,-278.325,208.01136562500002,187.9590680174809,124.67500000000001,-157.325,339.01363125000006,279.5067284521072,38.37690969491205,-232.42990302160058,287.14055694013905,239.21786956552015,43.27499999999971,-258.15833333333535,331.73572760416937,117.2750000000027,-164.04722222221955,215.28926927083066,39.62882481586379,-260.27680401699286,332.0112133454842,117.13071305063035,-166.28657631707793,211.80011899042628,0.4665808400283193,0.17247607175675367,0.0,14.8000000000006,13.44444444444514,14.55580729166735,1a
11176,240110,0,1.6039183319301413,237.34585142668996,75,7604,1,-248.325,111.67500000000001,493.23152812500007,210.93947295373619,-169.325,244.675,606.0019218750001,340.83370028505107,-210.0649840513822,196.45399974421863,544.3620432956826,288.7882378192647,-241.74166666666918,237.2861111111138,528.472276171874,-175.9083333333308,119.06388888888623,584.857473046877,-237.79172125249355,234.77161736499392,526.1367847448506,-180.9711498366819,118.86886190902577,578.4027993098601,0.5805398285558734,0.26727042858840494,0.0,13.16666666666768,14.77777777777844,14.096299218750744,1a
11332,240226,0,1.5993595232125974,163.4921936789073,44,6984,1,28.67500000000001,201.675,1004.5734562500002,207.46580742377768,159.675,278.675,1064.074790625,316.9754111125972,85.13134929624533,240.42556658264428,1027.8097060677067,258.06078357338345,35.952777777775125,220.9249999999985,1012.0111230468729,152.3972222222249,272.2583333333358,1026.8864566406241,37.83957413523793,221.58642548386095,1014.9389432960791,148.9864198216032,268.67903449579137,1032.08433850068,0.7000613901366741,0.4598739203157506,0.0,14.555555555556225,12.833333333334338,14.875333593751407,1a
11349,240242,0,1.59620836225228,154.81446262429984,49,7642,1,147.675,200.675,353.8277531250001,256.44991957495324,207.675,327.675,447.28270781250006,384.33847224809546,179.74606318757736,267.68500547565543,403.25151587093563,322.7798113617661,155.17499999999774,207.73055555555288,360.5031070312475,200.17500000000229,320.61944444444714,427.25664609375184,198.38295070921842,318.2444419901316,425.5375691875227,158.46230372897827,210.9143575808066,362.9341547357344,0.5934223977096473,0.48945330855151187,0.0,15.000000000001506,14.111111111111768,13.350707812500843,1a
11549,240406,0,1.5997833021875565,220.75558131416975,59,7339,2,60.67500000000001,138.675,495.43144218750007,159.24434448356402,206.675,198.675,579.789721875,279.68341253996454,98.6226208301909,165.61547269251122,521.6051139689182,195.18576050203046,82.17499999999762,176.1749999999995,489.6256163352268,196.8416666666675,191.17500000000052,517.3684180397734,78.628920274974,172.73562047703714,495.43144218750007,196.55570805811823,190.4442370515155,522.6261593253427,0.8580470005165206,0.1048950762491764,0.0,14.33333333333374,15.000000000000995,13.871400852273268,1a
11588,240428,0,1.569682244584508,264.9724344867412,92,7913,1,160.675,130.675,586.874859375,231.51028324893045,283.675,179.675,756.1599937500001,321.44285845232275,238.65351854652442,152.23000374979665,630.9266388493709,283.93650109346055,167.50833333333065,173.55000000000229,749.1064464843778,181.17499999999802,173.55000000000229,622.1425957031233,186.33971276674794,173.05646291967045,621.506234362642,167.0084732390514,170.40526476248064,743.987015625,0.12284514716995007,0.03447427797568825,0.0,13.66666666666734,12.250000000001506,14.107094531250482,1a
11589,240430,0,1.568269612016119,125.62420544927534,57,7876,2,188.675,-134.325,50.21124199218751,207.0715124057387,293.675,-52.32499999999999,128.15210625000003,306.9592175680672,240.02408102328116,-89.82617441347486,88.26511568829235,256.85649250334376,185.86249999999737,-86.49166666666616,121.65703422851817,286.4875000000027,-86.49166666666616,56.7063140136694,284.2888205358852,-86.45402173859227,54.486039385337044,191.62773943590577,-88.88378267139268,127.01679588954863,0.42162166084501795,0.3373343916656719,0.0,14.375000000000739,13.666666666667666,12.990144042969753,1a
12155,420200,0,1.5093340555207013,220.24763039227804,52,8115,1,-81.32499999999999,-354.325,266.54033437500004,284.9472955653378,104.67500000000001,-279.325,316.03841718750004,368.0778603094731,-21.250512317300203,-319.35701681964105,287.6403273077183,325.73715881689105,-74.17115384615661,-286.82499999999754,272.72759472656026,97.52115384615662,-346.82500000000243,272.72759472656026,-70.71050882799199,-291.58760211802587,272.9642635515745,96.03002942678992,-345.7143910459866,273.47680758603997,0.5262347665639278,0.24855603389218034,0.0,14.307692307692761,15.000000000001194,12.374520703126507,1a
12439,420436,0,1.5874686664819788,238.26384945729131,66,8229,2,-53.32499999999999,198.675,315.03386250000005,198.78710031086024,74.67500000000001,296.675,484.02945937500004,300.1703870304331,-2.816732361715273,231.98711880774385,379.0929187772139,235.03570604518237,-31.991666666668653,205.67499999999742,322.07534570312225,67.56388888889157,247.675,476.9879761718779,-31.14699268112573,209.86892449208466,322.60513921452593,65.793637216908,249.88279883184038,477.0001925172587,0.3545440993083493,0.24716436739238998,0.0,14.22222222222289,14.000000000000853,14.082966406250478,1a
